date,A2C,DDPG,PPO,TD3,SAC,Ensemble,VNINDEX
2020-03-26,7796477574.561881,7756296786.325488,9738460211.34285,7353358190.754683,7746496896.861904,9907918521.10819,7784805158.396412
2020-03-27,7754791196.520199,7897083396.209373,9736063420.44549,7460115710.356793,7843450293.521398,9907918521.10819,7805550883.095037
2020-03-30,7576389061.741373,7631639001.338766,9711567985.008228,7136758486.075996,7550647412.584627,9907918521.10819,7426520885.898515
2020-03-31,7575738458.367943,7673078691.360835,9704274187.645021,7145699578.476146,7564177912.734492,9907966172.972317,7429548640.313989
2020-04-01,7765465700.506168,7873298399.046169,9722235996.794401,7354343321.75606,7759360257.205205,9907937618.678411,7628034763.106252
2020-04-03,7903368733.645952,8142124412.2506275,9743161153.712482,7644221449.677551,7987636629.84511,9908743058.28457,7869918699.186992
2020-04-06,8097062269.149569,8532074588.349311,9773439428.807343,8065222897.445165,8289518125.714119,9911162000.167473,8261844687.412392
2020-04-07,8233423654.436996,8590159571.278854,9781733937.099552,8124318658.008009,8380533285.4704075,9911259645.285255,8373310905.522849
2020-04-08,8256215635.522568,8524220324.514655,9788479878.436958,8080215729.360555,8328045608.624679,9909880314.556051,8388225399.495374
2020-04-09,8282776756.108149,8682089043.803432,9798708271.757008,8245288771.228463,8433877414.916625,9911622719.12313,8526268573.030559
2020-04-10,8236060521.532411,8675437224.34954,9800496161.522451,8225300019.1595125,8393281865.718638,9911180135.698132,8499467339.500982
2020-04-13,8258427186.844118,8658491188.215199,9801427768.930578,8242410576.659158,8441828170.506923,9912356236.54969,8587496495.654612
2020-04-14,8260303932.622023,8708827722.750826,9807818032.565601,8319779402.545113,8443026848.989456,9912769480.641506,8605663022.147463
2020-04-15,8359100228.184969,8760827790.391815,9813049851.925125,8373154228.566888,8483847115.415011,9913472481.067171,8715671432.576395
2020-04-16,8358081865.440376,8761408222.36475,9812150635.913727,8379126528.526006,8479514732.51263,9913276521.942072,8754695822.820297
2020-04-17,8399580824.314928,8788784096.653051,9821932368.645191,8437376873.472953,8525977695.41206,9914839948.726698,8854499579.478554
2020-04-20,8431157560.626257,8769784185.25215,9829922176.000463,8460284450.691543,8559045306.982059,9915451912.874569,8914718250.630781
2020-04-21,8194805387.768658,8524533182.151036,9790932135.442905,8156634098.219098,8287871067.595715,9908993922.492374,8599271096.159237
2020-04-22,8269692582.979843,8540782880.134645,9798047382.749653,8178005862.040503,8326600543.468399,9909976685.725365,8622596019.063639
2020-04-23,8255903961.796111,8552404909.122214,9793580393.984537,8188516151.288056,8332882668.194208,9910557576.1091,8678553406.223717
2020-04-24,8411807977.393864,8619492401.39121,9814884338.716333,8232869028.272308,8499261185.682137,9911844826.401972,8709391645.640594
2020-04-27,8395302425.831352,8516850525.703016,9809513419.148184,8123818716.307364,8455178615.905596,9910101783.267954,8643341743.762264
2020-04-28,8331346200.2761,8550430297.269865,9804825933.095991,8138490645.449355,8388742000.6313,9909683729.104496,8603420241.098963
2020-04-29,8312956025.186413,8555858139.630223,9800785885.128462,8177575959.339434,8400925498.981881,9910363080.769142,8624726661.059713
2020-05-04,8195340799.44397,8471177772.342088,9791400268.785452,8113185265.939773,8325952259.491883,9908529280.194204,8550266330.24951
2020-05-05,8312233268.912327,8463662472.619002,9799631211.445248,8124025609.458515,8429527540.502033,9909858650.688374,8569217830.109335
2020-05-06,8402508291.94623,8620321759.287975,9810930223.699064,8283892862.11363,8560672927.86435,9913429982.865782,8775890103.728624
2020-05-07,8483728106.2963085,8733221267.352856,9821478239.740559,8379315918.722837,8675362027.639462,9915239978.930937,8932324081.861507
2020-05-08,8574818372.490027,8928460214.039131,9836022423.007973,8555858740.781903,8777810276.645954,9917962982.712387,9125091112.980097
2020-05-11,8720651717.22816,9057184150.868423,9857851269.59765,8685691579.40647,8919754473.487019,9920375887.2454,9288814129.520607
2020-05-12,8898004462.660261,9054102727.745487,9871403242.004234,8716948061.512636,9063212571.060728,9922249582.83142,9367199327.165686
2020-05-13,8935657791.88715,9023547596.847168,9880979973.065105,8764655347.441097,9051322127.048964,9922715610.451672,9354751892.34651
2020-05-14,8894284993.430744,9144099710.458464,9882733367.973467,8824968776.65078,9084949460.901379,9923231289.442848,9334454723.857584
2020-05-15,8787401863.337708,9111694739.491547,9867746917.322578,8766760903.75631,9025196411.559807,9921081046.134651,9274236052.705355
2020-05-18,8831622778.953123,9173105595.88569,9871046784.478193,8819992452.400824,9038310279.651897,9922325867.771292,9386150827.02551
2020-05-19,8894669430.421566,9211455144.803549,9881867191.550812,8893596409.504374,9111475282.847095,9924523908.955318,9486066722.736193
2020-05-20,8970950871.873608,9264517417.07469,9886996889.654646,8933032728.761774,9175277919.984818,9926036090.25738,9564451920.381273
2020-05-21,9014659174.110712,9385564556.906313,9895036014.745344,9022108945.014177,9245800350.244148,9928712340.8323,9674572469.86263
2020-05-22,8961550134.699295,9252420073.596136,9883282019.38098,8870647206.103573,9148188768.657198,9924905689.283634,9562545556.490047
2020-05-25,9078640113.110937,9284341555.415361,9895456090.104921,8900682296.558676,9272476287.184813,9927383263.792692,9633193159.517801
2020-05-26,9209641315.486023,9405009852.10502,9910162384.14495,9012204301.070202,9334181522.715149,9931459351.773724,9746341463.414635
2020-05-27,9044631684.485405,9378064830.05275,9893870940.28687,8955113561.468794,9212457152.754084,9927423863.176777,9615699467.3395
2020-05-28,9051120353.066048,9449930566.610214,9893764764.166418,9000209213.38172,9236406836.476377,9927618480.409946,9659545836.837679
2020-05-29,9067811378.766232,9519001553.41594,9894309604.493065,9048893564.04847,9303240007.0991,9928332227.381542,9694084664.984581
2020-06-01,9177700136.303715,9620878393.138113,9906515658.689936,9146479049.549076,9396491931.59716,9932527518.115866,9853322119.428091
2020-06-02,9120618686.368368,9590917567.659655,9907040965.866243,9135334948.238886,9338837230.567568,9931577499.46813,9809924306.139612
2020-06-03,9156647859.387056,9641897459.108793,9914979671.956785,9217670733.183556,9408147787.686895,9933894369.826044,9881356882.534342
2020-06-04,9208538589.921167,9674689218.979265,9924956479.909945,9219391536.849321,9424480924.68613,9934533178.88968,9911970843.846369
2020-06-05,9279306278.24815,9666314198.387266,9932698207.534946,9228154790.174408,9487761030.192015,9935561005.960508,9937987104.008972
2020-06-08,9483870617.933826,9773516528.549467,9962169438.91633,9371414647.063074,9710735071.760529,9941793687.7629,10091617605.831232
2020-06-09,9591004423.215885,9773306401.567266,9968023109.736677,9344891145.601501,9745752957.411371,9943420039.84674,10086122792.262403
2020-06-10,9608426372.659714,9779316918.643066,9965383277.339281,9365712854.761139,9710067873.553387,9944262641.413128,10092514718.250631
2020-06-11,9371683461.926678,9411908508.516268,9930487160.114296,9003895093.268572,9443036675.402826,9930903114.921415,9726604990.187832
2020-06-12,9241036954.966133,9337454101.048267,9926032158.650875,8971355459.269197,9342910496.352127,9928468639.385809,9683431455.004206
2020-06-15,8946172800.358864,9025506904.706266,9887163790.217995,8705921437.40235,9005769060.299732,9928018554.981462,9335239697.224558
2020-06-16,9202487795.315176,9276235403.182667,9915176350.834526,8924205130.444853,9341019210.903717,9928469188.587893,9600560695.262125
2020-06-17,9096372835.20456,9200589031.356268,9906835743.94679,8855923024.941837,9224422739.430164,9927901900.123545,9581609195.4023
2020-06-18,9068567524.27704,9170243427.459467,9903163407.470201,8839750235.396328,9191281076.063074,9927615235.900658,9590916736.753574
2020-06-19,9159543992.431923,9426970613.060068,9913081427.654657,9056478141.583782,9470419224.552053,9928716400.979733,9739949537.426407
2020-06-22,9167660611.52361,9486899805.912067,9917584363.189846,9089931138.187368,9485774333.68151,9928544818.725504,9770451359.68601
2020-06-23,9193539213.019896,9441166129.252466,9927108654.934444,9070127463.056873,9439364688.581657,9927944620.292984,9735912531.53911
2020-06-24,9149245045.149559,9338389303.898468,9916585459.323343,8975441012.532652,9414235563.273985,9927455212.841616,9640706476.030277
2020-06-25,9121940925.57793,9253542416.939867,9912780045.662611,8902843174.881111,9363029174.069023,9927059102.1413,9583291281.188673
2020-06-26,9069742335.558323,9164622246.485868,9906162084.189877,8831258767.347918,9264546706.953661,9925829692.971668,9554022988.505747
2020-06-29,8871272918.334736,8955126967.571867,9875798737.789974,8630187409.513067,9039199617.800179,9923001423.321377,9300364451.920382
2020-06-30,8858479985.134012,8879424955.203466,9868818464.899307,8555853655.017879,9039934802.925379,9922245975.196554,9252705354.639753
2020-07-01,8992417421.915781,9081152967.491066,9893546983.91453,8735675866.859337,9227171766.188961,9924903792.813242,9458816932.996916
2020-07-02,8972133956.913187,9091373127.302668,9889844829.033165,8739457880.63473,9149515060.634161,9924431137.115396,9446369498.17774
2020-07-03,8989668952.648094,9130627522.331667,9895341826.170078,8793126998.220175,9197255085.467955,9925001310.333132,9505018222.59602
2020-07-06,9095774615.4533,9190773968.233667,9912020361.741339,8867239987.461477,9338053780.13861,9926536812.148111,9656966638.631903
2020-07-07,9096279102.426872,9157265525.524067,9908044703.237564,8853441830.258358,9316658451.028423,9926152808.519514,9682310064.479954
2020-07-08,9099804931.157839,9161098994.607868,9908397388.994585,8855751345.441147,9308268352.09556,9926005809.568224,9694421082.141857
2020-07-09,9171183615.620039,9215143302.816067,9916794481.602285,8931022313.307625,9356682891.219654,9927114058.477688,9828539388.842165
2020-07-10,9159673176.029655,9195680423.312067,9914364381.843706,8895817289.583775,9348085307.058146,9926495917.315989,9769666386.319036
2020-07-13,9131458663.569233,9206731479.850067,9913261320.32539,8918677256.657448,9324408749.69136,9926118700.793028,9741743762.26521
2020-07-14,9154672533.076744,9198967182.620068,9919473200.394249,8911574895.924412,9350053526.586098,9926210462.66578,9734903280.067284
2020-07-15,9173096050.023952,9176257838.139668,9920630886.842924,8908963357.388891,9345162128.498268,9926435477.446404,9755088309.503784
2020-07-16,9240393365.02626,9296419079.868067,9931042030.172026,9031211192.059832,9500366845.632114,9926598165.874348,9832688533.78189
2020-07-17,9232452774.383493,9193874365.504467,9926527821.69414,8938108573.898714,9415117600.505014,9926148842.667583,9778749649.565462
2020-07-20,9121883639.621502,9081752352.300867,9912662514.32817,8808531931.879192,9291774104.911676,9924669030.264034,9659657975.890104
2020-07-21,9130350956.917873,9080595110.182867,9910171047.507172,8820865719.668829,9306730047.882261,9924993241.64466,9662910008.410429
2020-07-22,9021197066.393759,9028469029.279667,9898576138.004744,8767245316.660423,9217943523.431192,9923621346.293997,9588786094.7575
2020-07-23,9002622568.530714,9046198476.036066,9897957903.981295,8792203403.065678,9217396806.687181,9922185323.471592,9607513316.512476
2020-07-24,8712295832.965107,8780967416.997267,9861088310.457293,8525206709.285473,8933319382.131247,9915111485.03125,9298121670.871881
2020-07-27,8257940708.701594,8425676421.016866,9800483944.991528,8146746151.424829,8469958780.098773,9903954535.55164,8804821979.254274
2020-07-28,8582954576.45696,8575177299.484065,9842924029.996983,8325472186.113189,8771786538.337425,9911926849.47699,9120941968.04037
2020-07-29,8329276048.690279,8438501699.694266,9811399956.76699,8172753618.439664,8540678901.5302,9907829935.256714,8868404821.979254
2020-07-30,8443823039.591825,8502806496.646066,9826798717.780249,8244555298.402735,8692981533.089676,9907927075.389996,8983795906.924587
2020-07-31,8344135495.478787,8551655308.472865,9815054958.227049,8235558407.952737,8674093484.328053,9903895013.289028,8953069806.560135
2020-08-03,8593871746.810719,8746814366.306067,9847523252.6734,8447675304.102896,8835834222.213615,9911688138.044554,9135407905.803196
2020-08-04,8749238753.562584,8911720226.038868,9865160493.9169,8595094052.347584,8960649717.13635,9918863340.6295,9280291561.536306
2020-08-05,8843366945.100664,8946010812.404068,9876932519.147045,8662292124.733942,8994412763.129932,9922139024.60851,9395009812.167088
2020-08-06,8892488399.087784,8932539534.528465,9880961049.343473,8647428288.681162,9082003884.702381,9920845409.642729,9420128959.91029
2020-08-07,8893414494.916515,8941410970.224068,9883552884.760239,8658200306.07758,9096460682.586346,9922206810.364676,9436052705.354641
2020-08-10,8911404504.538239,8965867228.618067,9886445600.465763,8681449663.302137,9109573720.499352,9922805226.241167,9455564900.476591
2020-08-11,8913116750.716002,8965628927.217268,9888008778.919792,8671583337.676426,9098411267.076672,9925305871.494236,9454219231.847492
2020-08-12,8963979914.01826,8943156828.382467,9891065183.531757,8685318289.538054,9124504781.58789,9925612946.539663,9497280627.978693
2020-08-13,9063698976.489658,9024093667.017668,9898449243.668154,8749097126.216278,9190105128.355787,9928971616.62155,9588449677.600224
2020-08-14,9001902639.380808,8965461160.398466,9893182192.35732,8687473321.577517,9170065001.949532,9926691273.558596,9540117746.005047
2020-08-17,9013744390.22732,8977417252.837667,9892239354.261736,8712750061.38975,9215727629.71282,9929079366.475258,9533501541.91197
2020-08-18,8945288487.849234,8918653740.941267,9887104445.926119,8673770964.079185,9131547464.659266,9927637236.85471,9491785814.409868
2020-08-19,8984416530.720718,8961498279.979666,9889153914.668062,8711651431.614128,9154182284.860466,9930245584.485697,9545388281.46902
2020-08-20,8955124632.076666,8921532354.913668,9883005669.265373,8672064632.490711,9119302690.277624,9929568488.962172,9511746565.74152
2020-08-21,9035937150.913725,8980166301.717268,9893096618.179148,8745116291.734465,9200855029.175222,9937069293.834044,9585421923.18475
2020-08-24,9135132926.528557,9140354847.738867,9907796883.078537,8895906640.620749,9339338474.347126,9941964608.1225,9741295206.055508
2020-08-25,9182248836.88188,9223214590.384068,9919834153.456303,8987420886.629053,9439649732.965393,9942918262.04732,9802298850.574713
2020-08-26,9212732235.675678,9229113910.216867,9921761331.46562,9005677413.584068,9470744232.526663,9943873971.761398,9795009812.167088
2020-08-27,9240453800.849281,9293637326.727266,9924618731.658566,9057557166.626623,9522012954.154776,9947895558.827652,9808915054.667788
2020-08-28,9308514757.534288,9303430086.078867,9933497071.002136,9049176365.980612,9543183363.901789,9949329029.489462,9856798430.053267
2020-08-31,9391483821.542364,9284348654.880468,9933743015.58274,9013362336.38712,9563070123.913446,9944145765.646978,9886739557.050741
2020-09-01,9548203655.527779,9385816049.233667,9946390424.348593,9107491106.109692,9744314566.016434,9949737380.16879,9999775721.89515
2020-09-03,9593010126.847519,9557119873.615267,9956042062.006786,9247569625.917458,9866094124.226295,9959586615.244434,10137033922.063358
2020-09-04,9613708376.455837,9570656821.295668,9959238007.305014,9237936471.85968,9899444244.494198,9960574363.894344,10109784132.324081
2020-09-07,9547269286.04648,9443930514.638067,9947300520.300854,9081015115.140528,9849213812.973633,9954141519.460522,9960751331.651247
2020-09-08,9567575739.359913,9439194118.812868,9948254406.35282,9104370855.089289,9814820904.786083,9959808579.860462,9981945612.559574
2020-09-09,9545909026.965628,9463513809.188467,9950004585.058094,9108296562.620153,9825670333.677795,9960848993.665089,9972750210.260723
2020-09-10,9546773328.641476,9527240041.209267,9958613311.466213,9140483060.103647,9860753426.279362,9962647991.66216,9967143257.639473
2020-09-11,9524001902.698017,9583947793.748068,9955702424.827562,9184306064.757994,9904289429.632744,9969585131.626198,9968825343.425848
2020-09-14,9580401733.795391,9708660918.792868,9962500561.7627,9305623615.199743,9998740217.19473,9977075973.670923,10031623212.783854
2020-09-15,9592349889.180752,9746471739.764868,9965881486.227005,9358976672.60833,10106897333.704994,9979165899.141075,10050574712.643679
2020-09-16,9590284067.150978,9761801441.999266,9965549866.333067,9387408081.965702,10120439425.957296,9984749120.00594,10064143537.987104
2020-09-17,9616602693.05023,9708243882.762466,9969150715.101313,9324602929.895798,10070876262.224724,9981470423.635836,10025679843.005325
2020-09-18,9711487073.272532,9756777617.289667,9983356163.581518,9388374129.117039,10166075112.098482,9994424657.726192,10103167928.231007
2020-09-21,9879887433.304033,9884605700.320467,10000846541.975468,9484858224.339945,10377113402.792347,10001614806.511105,10181553125.876085
2020-09-22,9905613101.717333,9873306324.125668,10003372224.286558,9522402376.760393,10399610118.91497,10014810046.13004,10161928791.701712
2020-09-23,9913458848.526108,9919491220.643667,10006560570.421808,9549025436.788979,10372275156.749853,10021427744.040756,10232688533.781889
2020-09-24,9828437462.876408,9894091902.194468,9997916363.921547,9506072552.555897,10259966643.740238,10025789829.330746,10188730025.231287
2020-09-25,9866897753.41397,9827441054.758066,10006479979.084148,9507587275.480288,10246464106.55995,10023901015.717188,10185253714.606112
2020-09-28,9960846088.59686,9888006488.321266,10017896059.21768,9574110985.938707,10365272498.023603,10045995492.250532,10232688533.781889
2020-09-29,9984369370.459414,9745576134.920868,10016114148.52093,9430129273.888842,10399804542.74075,10025289848.402948,10137146061.115786
2020-09-30,10023727987.13517,9762973430.812868,10024339714.233345,9453736992.338034,10409983220.51919,10030031258.9667,10150939164.564058
2020-10-01,10150674126.747496,9923169744.273668,10051388178.96508,9612139740.575497,10522982741.771746,10044454660.58611,10250518643.117466
2020-10-02,10086811861.691343,9858102995.954468,10037842770.3149,9573897229.020721,10491001284.742367,10036924321.47852,10203644519.203812
2020-10-05,10121277703.415724,9956634529.624468,10060089844.338799,9707730422.261292,10518919424.744768,10046697333.264236,10257134847.21054
2020-10-06,10160514335.270433,9988502171.974468,10066633364.090477,9730225769.359713,10508977607.61459,10057184623.533726,10268236613.400616
2020-10-07,10225827677.783688,10148623763.768068,10079447425.396646,9808529538.451538,10520862753.261665,10051126241.076689,10313652929.632744
2020-10-08,10178596343.245243,10201141750.948467,10079317286.920433,9839305856.902658,10495593262.292933,10048615043.163036,10303784693.019344
2020-10-09,10206194219.12992,10401241061.142467,10095563651.832869,9978789094.657623,10561317357.454416,10054175311.204418,10361648444.070648
2020-10-12,10275612446.391506,10444664222.091667,10090752179.360523,9984466453.622591,10510279835.456224,10057115083.584349,10382169890.664423
2020-10-13,10319202540.828966,10609519799.379667,10103902951.345837,10084451142.780838,10522842096.848623,10063627031.975489,10427361928.7917
2020-10-14,10379826301.802998,10855899588.08607,10118091912.761795,10256875767.653776,10612423432.781382,10074948853.386286,10543089430.894308
2020-10-15,10391141128.13873,10996697400.493666,10126906461.437904,10377869558.438377,10728671105.913578,10080028888.284962,10572021306.41996
2020-10-16,10382167659.975632,10940519226.073267,10130243549.976707,10357502004.752647,10713956921.228153,10079358753.951094,10578076815.25091
2020-10-19,10514778888.945583,11032908364.806467,10146079995.7568,10427920368.334217,10777115105.048203,10088369393.84357,10582450238.295486
2020-10-20,10453465295.076471,11114447014.459667,10146593523.705399,10499513721.606068,10776476588.585314,10098091554.39975,10590636389.122513
2020-10-21,10316828520.679596,11025015334.077267,10137449441.726105,10414979480.576536,10732968717.003323,10075841804.665655,10530193439.86543
2020-10-22,10445795161.356627,11189808235.605267,10149321084.50484,10553840060.045717,10865985587.841795,10089918252.10573,10652088589.851416
2020-10-23,10623519882.614195,11335342297.755266,10162271188.34647,10680815281.475193,11108164321.006784,10090521975.28951,10779478553.406223
2020-10-26,10523012626.675304,11338488446.103668,10152817508.84009,10659444131.04008,11090972838.17152,10064639263.513954,10662181104.569666
2020-10-27,10402403296.702965,11368454903.882868,10132893589.198076,10641669337.832384,11072791768.2225,10060578451.347609,10613624894.869638
2020-10-28,10135148487.851814,11063429702.671667,10105743001.982117,10404033161.21168,10761576191.403591,10039585985.323204,10328567423.60527
2020-10-29,10151468114.46464,11025434299.232466,10103922079.95427,10379790012.96387,10787145672.273664,10037273695.547018,10306476030.277544
2020-10-30,10201448685.959097,11169340406.218466,10110586909.354755,10524841767.700504,10992779590.618183,10032042901.848228,10378132884.777124
2020-11-02,10238309545.085104,11240486159.709667,10112390166.860443,10568208588.055883,10968671113.39509,10057331330.277798,10470199046.818054
2020-11-03,10344174472.082634,11210379821.131666,10122805270.29504,10595256428.442053,10971777000.878654,10070158689.811962,10489599102.88758
2020-11-04,10409985579.952955,11179625601.142467,10133165459.206238,10587335747.488377,10948703998.987143,10072978607.91899,10538379590.69246
2020-11-05,10395987013.30684,11302229441.527668,10138833486.929169,10663444686.375069,10999637112.425646,10064382289.43897,10515839641.155031
2020-11-06,10390215332.57725,11374739996.693666,10145122956.192776,10717761341.048365,11009244196.796917,10068721747.138988,10521895149.985983
2020-11-09,10527700179.30981,11624580111.560867,10177180927.959734,10948902043.853226,11124632286.002188,10090893412.599352,10675525651.808243
2020-11-10,10487644447.37822,11592462859.726868,10173948588.386147,10912212325.347681,11056760423.257393,10084803945.04445,10674516400.336418
2020-11-11,10456950206.4195,11560557026.011667,10174967339.210796,10914629828.779293,11057995375.772572,10084973717.612465,10678104850.014019
2020-11-12,10508988695.616077,11628977351.214867,10183453112.063988,10985431876.325321,11087191873.37837,10099825180.23297,10757275021.026072
2020-11-13,10601764560.90985,11592201235.714067,10182855917.471571,10968952238.87013,11155115100.697271,10113591990.239897,10835884496.776003
2020-11-16,10493129568.222519,11154349187.506866,10151882268.1712,10623727849.322208,10909301051.54757,10101178517.772053,10662068965.517242
2020-11-17,10619442779.551193,11405773792.160467,10174865914.900688,10855313634.602316,11140675645.497374,10130527834.965572,10865152789.45893
2020-11-18,10775925258.517296,11295984200.513268,10185264675.476109,10805436293.993326,11205459874.12707,10134615994.465778,10917073170.731707
2020-11-19,10918345170.583878,11323628597.674467,10195188329.215786,10865034675.89046,11228227150.820486,10148278620.351614,11026184468.741238
2020-11-20,11044330906.640392,11447665539.388866,10204422078.539692,11010392585.204662,11382079278.182554,10160423027.712536,11101766190.075695
2020-11-23,11070880755.954382,11530288297.409267,10215698502.87881,11074053666.31908,11456460342.791893,10164132606.473663,11148752453.041773
2020-11-24,11025647852.421095,11530669999.387266,10219044182.62319,11080604927.693678,11415169511.983784,10170522220.565111,11166358284.272497
2020-11-25,11014436281.997309,11588135304.831667,10224874928.178387,11125841542.77657,11421280228.78584,10168389596.956291,11213232408.186152
2020-11-26,10966644928.118382,11679791464.611668,10224035581.635614,11190306003.32777,11427014091.568111,10183600831.242804,11280852256.79843
2020-11-27,11068544489.220861,11713052990.064466,10237104676.042828,11240343739.725609,11439279171.747166,10193905609.927826,11328511354.079058
2020-11-30,10947373675.622417,11593345031.360868,10221273502.909988,11155717518.85091,11316690435.297827,10182271214.10653,11248444070.647602
2020-12-01,11069452349.060505,11626735980.520868,10241287621.860245,11215224304.417295,11423046445.06198,10189168813.980951,11313372582.001682
2020-12-02,11103530564.263498,11667677339.525667,10246569518.621078,11284816158.344564,11405099611.40388,10196475156.761925,11374488365.573313
2020-12-03,11265274520.71757,11754404568.226467,10254730338.80324,11394272929.247454,11579282214.177769,10216310030.996449,11435940566.302214
2020-12-04,11233654006.213093,11761471535.382868,10262515091.5996,11421247109.044134,11555162356.590897,10216384631.369884,11454892066.16204
2020-12-07,11314152206.477594,11825812093.776068,10271057997.780739,11469780430.763876,11630999029.05736,10233165168.639229,11550098121.670874
2020-12-08,11387061887.872747,11824543710.833267,10277474881.087566,11456029150.268024,11615279793.119133,10251521889.973495,11542024109.89627
2020-12-09,11448961819.093262,11973802739.497267,10289820334.562904,11587404465.495497,11711822247.34284,10273524819.8631,11652705354.639753
2020-12-10,11380178024.773289,11902331834.394468,10284770461.905653,11478913247.028076,11685736229.245264,10256728719.178028,11560527053.546398
2020-12-11,11506881894.0277,12005636404.428867,10302530463.09696,11590944296.190681,11821977858.259098,10283668706.38644,11729296327.446033
2020-12-14,11730114224.49915,12243407874.264467,10337068347.25712,11811845941.19776,12034349124.839516,10322144818.620852,11932604429.49257
2020-12-15,11602610928.13226,12132704497.455267,10326291210.305185,11695348238.892443,11866478678.013397,10314692179.6666,11833697785.253714
2020-12-16,11685635406.585964,12178626183.18167,10333248085.970592,11792388802.868393,11949087194.774914,10325632111.635489,11965124754.695824
2020-12-17,11576877227.096392,11981038455.710068,10323099610.20222,11647361630.039837,11777511217.758652,10313938651.523024,11794449116.90496
2020-12-18,11689842995.062752,12119565918.970467,10346393597.73298,11784986234.125355,11870502557.78251,10360088980.62626,11970395290.1598
2020-12-21,11897200256.60234,12360619943.018866,10385528858.289854,11998726857.3624,12076988292.242714,10395997434.052776,12123128679.562656
2020-12-22,11946755475.555052,12422774203.268469,10409233251.85931,12079113987.54491,12099949743.037493,10420598536.91917,12149705634.987385
2020-12-23,11941569115.794075,12414612967.761667,10396305920.467623,12036394718.57605,12124199856.329967,10403324958.858477,12098682366.134008
2020-12-24,11851792776.942125,12360300774.587269,10371156721.580439,11951383123.5329,12058186918.204233,10389480083.846155,11971068124.474348
2020-12-25,12146372685.274061,12442732865.164068,10406254877.541878,12026816447.518518,12175132630.268154,10436431098.93232,12160583123.07261
2020-12-28,12354079367.826372,12517589329.035267,10434377818.05951,12122234360.568317,12288114550.956888,10462881329.222466,12238071208.298288
2020-12-29,12551673428.783203,12635689044.972868,10450282786.921139,12246661501.21608,12399092641.776762,10463731679.296556,12329576675.077097
2020-12-30,12399638787.467081,12683686576.897669,10445664801.002474,12284106642.609337,12400251475.065786,10456135293.345528,12307709559.85422
2020-12-31,12549649177.757322,12878386305.977268,10488437762.027185,12450899094.762758,12477007287.858013,10491463937.421936,12378693580.039248
2021-01-04,12767841781.009678,12986116955.417665,10524697797.71894,12628753367.236643,12627005606.128868,10488606220.577587,12564844407.064762
2021-01-05,12936225917.0666,13058164954.175266,10549494024.593822,12753503088.911158,12759661442.52215,10488873112.731585,12700308382.394167
2021-01-06,12917936197.740564,13202217933.397669,10544694485.029552,12887193395.586693,12804561985.187983,10489010452.696585,12819848612.279228
2021-01-07,13085364700.441965,13414054251.682467,10580823137.495302,13096410222.221329,12909445594.471186,10489562877.156273,12968769273.899637
2021-01-08,13297968226.94524,13471310369.307268,10603862679.767376,13215923171.092545,13087420165.338709,10490024974.381046,13094365012.615643
2021-01-11,13563548158.998611,13535272186.994467,10640862320.482082,13427830571.292404,13379770206.366583,10490646769.684229,13287244182.786657
2021-01-12,13722297592.4691,13652677919.612867,10661115180.564302,13568206947.212332,13466010205.529024,10492281937.78166,13370114942.528734
2021-01-13,13749585662.62957,13548632066.484068,10642774188.435282,13469618809.820505,13297799334.15561,10492684383.29295,13300252312.867954
2021-01-14,13881067722.825626,13609587629.268066,10672662771.499516,13529553643.345638,13387256862.280697,10496360351.178707,13315391084.945333
2021-01-15,14063811601.622149,13704734281.337667,10717704245.383121,13725676939.605762,13603088837.027874,10499592610.994965,13391645640.59434
2021-01-18,14124753066.709494,13721169053.416067,10734045351.75,13748800095.292974,13530796772.087118,10500756214.019377,13366302214.746286
2021-01-19,13437993330.159252,13033422052.788067,10627898754.571293,13005599054.016476,12734562984.07675,10493183585.904314,12682926829.268293
2021-01-20,13421814736.295956,13022236192.200869,10629117064.5271,13045479998.125875,12853997933.306152,10492507468.465666,12724194000.560696
2021-01-21,13795045754.53164,13266356812.999268,10678843372.959661,13350129879.840675,13116964169.082651,10499144216.785557,13055340622.37174
2021-01-22,13730837172.631521,13333475746.440067,10676114495.89968,13418082622.906975,13058092187.566008,10500736399.250423,13084160358.844967
2021-01-25,13707444453.81248,13433479283.187267,10670410678.127106,13468889037.538876,13036728018.304605,10501491479.10357,13075974208.017942
2021-01-26,13134650783.00676,13070136162.210468,10599225362.591211,13058363035.286076,12634152627.380613,10488455272.05703,12740342024.109894
2021-01-27,12507883670.751245,12609873664.550468,10493686116.616772,12549623399.311775,12215660728.337221,10474356524.979374,12303560414.914494
2021-01-28,11654780289.006334,11819414896.841667,10351155138.962055,11726542245.669674,11398824468.33845,10459290059.174068,11482366134.006168
2021-01-29,12143059049.26117,12230731042.420067,10420687383.9641,12140406974.735073,12044805633.4357,10467623819.772966,11848724418.278664
2021-02-01,11746918489.960838,11927374866.376068,10345965619.591574,11822266795.725075,11776978179.577545,10467249904.856049,11612111017.661901
2021-02-02,12209588168.847061,12435064243.528067,10431917860.61015,12362808601.597977,12295710263.79897,10467249904.856049,12060891505.466778
2021-02-03,12828135897.674541,12867618094.50327,10532482111.121906,12866950079.640776,12756208958.617657,10468368284.232294,12461900756.938604
2021-02-04,12806344910.317257,12804906961.939268,10536353754.57636,12876395970.805676,12671749184.813583,10468137455.472313,12471993271.656857
