date,BVH,CTG,DIG,DXG,EIB,FPT,HAG,HCM,HPG,HQC,HSG,HUT,ITA,KBC,KDH,MBB,MSN,NVB,PDR,PVD,PVS,REE,SBT,SHS,SSI,STB,TTF,VCB,VIC,VNM
2021-03-17,0,71,100,0,0,-43,-35,0,0,0,0,100,-92,100,0,0,0,0,100,8,0,0,-100,33,100,-15,100,0,-100,0
2021-03-18,0,-20,100,0,0,0,64,0,0,0,0,-14,-61,100,0,0,0,0,100,-71,0,0,-100,100,100,58,100,0,47,0
2021-03-19,0,-35,66,0,0,0,100,0,0,0,0,100,100,89,0,0,0,0,100,100,0,0,-28,100,100,100,100,0,-91,0
2021-03-22,0,-42,100,0,0,0,18,0,0,0,0,-100,32,100,0,0,0,0,100,100,0,100,90,100,100,100,100,0,1,0
2021-03-23,0,-100,100,0,0,0,100,0,0,5,0,80,100,100,0,0,0,0,100,100,0,-60,-60,100,100,44,100,0,31,0
2021-03-24,0,-60,100,0,0,0,100,0,0,-5,0,100,100,100,0,0,0,0,100,31,11,14,37,100,100,20,100,0,100,0
2021-03-25,0,-100,100,0,0,0,62,0,0,0,0,100,78,96,0,0,0,0,100,12,-11,-54,-67,100,100,100,100,0,-3,0
2021-03-26,0,19,52,0,0,66,100,0,0,0,0,100,-100,100,0,0,0,0,100,100,0,0,0,100,34,90,100,0,100,0
2021-03-29,0,-50,100,0,0,-66,100,0,0,0,0,100,-3,100,0,0,0,0,100,-7,0,0,0,100,100,100,100,0,-1,0
2021-03-30,0,100,100,0,100,0,100,0,0,0,0,100,-25,100,0,0,0,0,100,100,0,5,100,100,100,-100,100,0,100,0
2021-03-31,0,-37,100,0,-100,96,-44,0,0,0,0,100,-60,100,0,0,0,0,100,100,0,-5,48,100,100,-9,100,0,41,0
2021-04-01,0,100,100,0,0,-73,-63,0,0,0,0,76,22,100,0,0,0,0,100,100,0,0,-100,100,100,100,100,0,-91,0
2021-04-02,0,51,100,0,0,-23,100,0,0,0,0,100,100,94,0,0,0,0,100,100,0,0,-48,100,83,62,100,0,2,99
2021-04-05,0,-15,100,0,0,0,-100,0,0,0,0,100,-100,100,0,0,0,0,100,86,4,0,0,100,100,76,100,0,-100,-99
2021-04-06,0,5,100,0,0,0,-11,0,0,0,0,100,3,100,0,0,0,0,100,41,-4,100,0,99,72,-1,100,0,100,0
2021-04-07,0,100,100,0,0,0,-42,0,0,0,0,100,100,100,0,0,0,0,100,84,41,-100,0,84,100,100,100,0,100,0
2021-04-08,0,-100,100,0,0,0,100,54,0,0,0,100,-47,100,0,0,0,0,100,100,-41,47,0,76,100,100,100,0,100,0
