date,BVH,CTG,DIG,DXG,EIB,FPT,HAG,HCM,HPG,HQC,HSG,HUT,ITA,KBC,KDH,MBB,MSN,NVB,PDR,PVD,PVS,REE,SBT,SHS,SSI,STB,TTF,VCB,VIC,VNM
2022-02-08,0,100,100,100,100,100,-100,0,0,0,-56,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-09,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-10,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-11,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-14,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-15,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-16,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-17,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-18,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-21,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-22,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-23,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-24,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-25,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-02-28,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-01,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-02,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-03,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-04,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-07,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-08,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-09,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-10,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-11,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-14,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-15,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-16,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-17,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-18,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-21,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-22,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-23,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-24,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-25,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-28,0,100,100,100,100,100,-100,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-29,0,100,100,100,100,100,-22,0,0,0,0,100,100,0,-100,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-30,0,100,100,100,100,100,0,0,0,0,0,100,100,0,-34,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-03-31,0,100,100,100,100,100,0,0,0,0,0,100,100,0,0,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-04-01,0,100,100,100,100,100,0,0,0,0,0,100,100,0,0,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-04-04,0,100,100,100,100,100,0,0,0,0,0,100,100,0,0,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-04-05,0,100,100,100,100,100,0,0,0,0,0,100,100,0,0,100,100,100,-100,-100,100,100,100,0,100,0,100,100,-100,0
2022-04-06,0,100,100,100,100,100,0,0,0,0,0,100,100,0,0,100,100,100,-13,-100,100,100,100,0,100,0,100,100,-100,0
2022-04-07,0,100,100,100,100,100,0,0,0,0,0,100,100,0,0,100,100,100,0,-100,100,100,100,0,100,0,100,100,-100,0
2022-04-08,0,100,100,100,100,100,0,0,0,0,0,100,100,0,0,100,100,100,0,-100,100,100,100,0,100,0,100,100,-87,0
2022-04-12,0,100,100,100,100,100,0,0,0,0,0,100,100,0,0,100,100,100,0,-100,100,100,100,0,100,0,100,100,0,0
2022-04-13,0,100,100,100,100,100,0,0,0,0,0,100,100,0,0,100,100,100,0,-100,100,100,100,0,100,0,100,100,0,0
