date,BVH,CTG,DIG,DXG,EIB,FPT,HAG,HCM,HPG,HQC,HSG,HUT,ITA,KBC,KDH,MBB,MSN,NVB,PDR,PVD,PVS,REE,SBT,SHS,SSI,STB,TTF,VCB,VIC,VNM
2020-11-19,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-11-20,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-11-23,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-11-24,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-11-25,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-11-26,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-11-27,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-11-30,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-01,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-02,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-03,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-04,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-07,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-08,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-09,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-10,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-11,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-14,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-15,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-16,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-17,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-18,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-21,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-22,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-23,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-24,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-25,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-28,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-29,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-30,0,100,100,0,-100,100,100,100,0,100,100,100,100,-100,0,-100,0,100,-100,0,100,100,0,-100,100,-100,100,-100,0,0
2020-12-31,0,-12300,-6000,0,-578,-6000,-6000,-12391,0,-6000,-12661,-12743,-6000,-200,0,-513,0,-12797,-457,0,-6000,-6000,0,-457,-12473,-614,-6000,-418,0,0
2021-01-04,0,100,100,0,0,100,100,100,0,100,100,100,100,0,0,0,0,100,0,0,100,100,0,0,100,0,100,0,0,0
